,price,living_rooms,bedrooms,bathrooms,town_city,outward_code,property_type,tags
7179,10833.0,1.0,3.0,2.0,London,SW7,flat,none
7180,10833.0,2.0,4.0,3.0,London,NW3,terraced house,modern
7181,10833.0,2.0,5.0,3.0,London,W1H,flat,refurbished
7182,10833.0,1.0,3.0,3.0,London,SW7,flat,renovated
7183,10833.0,2.0,3.0,3.0,London,NW11,flat,newly built
7184,10812.0,1.0,4.0,4.0,London,NW8,semi-detached house,spacious
7185,10812.0,1.0,4.0,4.0,London,NW8,semi-detached house,spacious
7186,10812.0,2.0,4.0,5.0,London,NW8,property,garden
7187,10834.0,1.0,3.0,3.0,London,WC2B,flat,garden
7188,10833.0,1.0,3.0,3.0,London,W8,flat,refurbished
7189,10834.0,1.0,3.0,3.0,London,W1K,maisonette,long let
7190,10834.0,1.0,2.0,2.0,London,W9,flat,located
7191,10833.0,1.0,3.0,3.0,London,SW1A,flat,none
7192,10833.0,2.0,3.0,2.0,London,W11,flat,short let
7193,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7194,10833.0,1.0,2.0,2.0,London,W1K,flat,garden
7195,10833.0,1.0,1.0,1.0,London,SW7,property,garden
7196,10833.0,1.0,3.0,3.0,London,SW7,flat,none
7197,10833.0,1.0,3.0,3.0,London,W11,flat,furnished
7198,10833.0,2.0,6.0,3.0,London,SW3,property,located
7199,10833.0,1.0,3.0,2.0,London,NW3,property,none
7200,10833.0,2.0,6.0,3.0,London,W1H,property,modernised
7201,10833.0,1.0,3.0,2.0,London,W1B,flat,spacious
7202,10833.0,2.0,4.0,3.0,London,W10,property,spacious
7203,10833.0,1.0,2.0,2.0,London,W1K,flat,garden
7204,10833.0,1.0,4.0,2.0,London,W11,flat,none
7205,10833.0,1.0,4.0,4.0,London,E14,flat,none
7206,10833.0,1.0,2.0,1.0,London,SW3,flat,garden
7207,10834.0,1.0,3.0,3.0,London,WC2B,flat,garden
7208,10833.0,1.0,3.0,3.0,London,W8,flat,refurbished
7209,10833.0,3.0,3.0,3.0,London,SW7,flat,spacious
7210,10833.0,1.0,4.0,3.0,London,SW7,flat,none
7211,10833.0,1.0,4.0,4.0,London,W14,flat,none
7212,10833.0,1.0,3.0,3.0,London,SW11,flat,spacious
7213,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7214,10833.0,2.0,2.0,2.0,London,W9,maisonette,refurbished
7215,10833.0,2.0,2.0,2.0,London,SW7,flat,garden
7216,10833.0,1.0,4.0,3.0,London,NW8,flat,spacious
7217,10833.0,5.0,5.0,3.0,London,N2,detached house,none
7218,10834.0,1.0,2.0,2.0,London,W9,flat,located
7219,10833.0,3.0,4.0,3.0,London,NW3,property,modern
7220,10834.0,1.0,3.0,3.0,London,W1K,maisonette,long let
7221,10833.0,2.0,4.0,3.0,London,NW3,property,spacious
7222,10833.0,1.0,3.0,3.0,London,SW7,flat,refurbished
7223,10834.0,2.0,2.0,2.0,London,W9,flat,long let
7224,10833.0,1.0,5.0,4.0,London,NW8,flat,none
7225,10833.0,1.0,3.0,3.0,London,SW1W,property,garden
7226,10833.0,1.0,3.0,3.0,London,W1J,flat,refurbished
7227,10833.0,1.0,3.0,2.0,London,W1K,flat,none
7228,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7229,10833.0,3.0,4.0,3.0,London,SW3,detached house,garden
7230,10833.0,2.0,4.0,3.0,London,NW3,terraced house,none
7231,10833.0,3.0,4.0,3.0,London,W11,terraced house,none
7232,10833.0,1.0,3.0,3.0,London,EC2A,flat,none
7233,10833.0,1.0,2.0,1.0,London,SW7,flat,modern
7234,10833.0,1.0,2.0,2.0,London,W1K,flat,garden
7235,10833.0,1.0,4.0,2.0,London,W11,flat,none
7236,10833.0,1.0,4.0,4.0,London,E14,flat,none
7237,10833.0,1.0,2.0,1.0,London,SW3,flat,garden
7238,10833.0,1.0,5.0,4.0,London,NW8,flat,none
7239,10834.0,2.0,2.0,2.0,London,W9,flat,long let
7240,10833.0,1.0,3.0,3.0,London,W11,flat,furnished
7241,10833.0,2.0,6.0,3.0,London,SW3,property,located
7242,10833.0,1.0,3.0,2.0,London,NW8,flat,spacious
7243,10833.0,1.0,1.0,1.0,London,SW7,property,garden
7244,10833.0,1.0,3.0,3.0,London,SW7,flat,none
7245,10833.0,1.0,2.0,2.0,London,W2,flat,spacious
7246,10833.0,1.0,5.0,4.0,London,NW8,penthouse,located
7247,10833.0,1.0,3.0,2.0,London,W1K,flat,refurbished
7248,10833.0,1.0,3.0,3.0,London,SW7,flat,furnished
7249,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7250,10833.0,1.0,3.0,3.0,London,SW11,flat,spacious
7251,10833.0,1.0,3.0,3.0,London,SW1W,flat,located
7252,10833.0,1.0,4.0,4.0,London,W14,flat,none
7253,10833.0,1.0,3.0,3.0,London,SW11,flat,spacious
7254,10833.0,1.0,2.0,2.0,London,SW3,flat,spacious
7255,10833.0,1.0,3.0,3.0,London,SW7,flat,none
7256,10833.0,2.0,2.0,2.0,London,W9,maisonette,refurbished
7257,10833.0,1.0,3.0,3.0,London,SW7,flat,refurbished
7258,10833.0,2.0,7.0,5.0,London,W2,detached house,family
7259,10833.0,1.0,3.0,3.0,London,SW7,flat,furnished
7260,10833.0,1.0,2.0,2.0,London,W2,flat,spacious
7261,10833.0,1.0,3.0,2.0,London,W1B,flat,spacious
7262,10833.0,2.0,4.0,3.0,London,W10,property,spacious
7263,10833.0,1.0,4.0,2.0,London,W11,flat,none
7264,10833.0,1.0,4.0,4.0,London,E14,flat,none
7265,10833.0,1.0,2.0,1.0,London,SW3,flat,garden
7266,10834.0,1.0,3.0,3.0,London,SW7,flat,modern
7267,10833.0,2.0,2.0,2.0,London,W9,flat,spacious
7268,10833.0,1.0,5.0,5.0,London,NW8,flat,none
7269,10833.0,1.0,3.0,3.0,London,SW7,flat,garden
7270,10833.0,2.0,2.0,2.0,London,W9,flat,none
7271,10833.0,1.0,3.0,3.0,London,W9,flat,garden
7272,10833.0,2.0,5.0,4.0,London,NW8,flat,none
7273,10833.0,1.0,2.0,2.0,London,W1K,flat,modern
7274,10833.0,2.0,5.0,4.0,London,W1J,property,furnished
7275,10833.0,1.0,3.0,2.0,London,NW3,cottage,refurbished
7276,10833.0,1.0,5.0,4.0,London,NW8,penthouse,located
7277,10833.0,3.0,6.0,3.0,London,SW3,detached house,garden
7278,10833.0,2.0,4.0,2.0,London,W14,flat,none
7279,10833.0,2.0,3.0,3.0,London,SW1X,flat,located
7280,10833.0,1.0,3.0,2.0,London,SW1A,flat,spacious
7281,10833.0,1.0,4.0,4.0,London,NW8,flat,spacious
7282,10833.0,1.0,3.0,2.0,London,W1K,flat,refurbished
7283,10833.0,1.0,3.0,3.0,London,SW7,flat,furnished
7284,10833.0,1.0,3.0,3.0,London,SW1X,flat,furnished
7285,10833.0,1.0,3.0,3.0,London,SW7,flat,refurbished
7286,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7287,10833.0,1.0,3.0,2.0,London,SW7,flat,refurbished
7288,10833.0,1.0,4.0,3.0,London,NW8,flat,modern
7289,10833.0,2.0,4.0,3.0,London,NW8,flat,none
7290,10833.0,1.0,2.0,2.0,London,W1K,flat,modern
7291,10833.0,2.0,4.0,3.0,London,NW8,flat,none
7292,10833.0,2.0,3.0,2.0,London,NW8,flat,refurbished
7293,10833.0,1.0,2.0,2.0,London,W1K,flat,none
7294,10833.0,2.0,4.0,4.0,London,NW8,flat,none
7295,10833.0,2.0,4.0,3.0,London,NW8,flat,none
7296,10833.0,1.0,2.0,3.0,London,W1K,flat,modern
7297,10833.0,1.0,2.0,2.0,London,W1K,property,modern
7298,10833.0,1.0,3.0,3.0,London,SW7,flat,none
7299,10833.0,1.0,3.0,3.0,London,SW7,flat,spacious
7300,10833.0,1.0,3.0,3.0,London,SW7,flat,renovated
7301,10833.0,2.0,4.0,3.0,London,NW8,flat,none
7302,10833.0,1.0,3.0,3.0,London,W6,flat,none
7303,11000.0,3.0,7.0,4.0,London,SW19,semi-detached house,none
7304,10920.0,1.0,3.0,3.0,London,W6,town house,newly built
7305,10920.0,2.0,3.0,4.0,London,W6,town house,newly built
7306,10920.0,1.0,3.0,3.0,London,W6,flat,none
7307,10920.0,1.0,3.0,4.0,London,W6,town house,located
7308,10920.0,1.0,3.0,3.0,London,W6,flat,newly built
7309,10920.0,2.0,3.0,3.0,London,W6,town house,newly built
7310,10920.0,2.0,4.0,4.0,London,W6,terraced house,none
7311,10920.0,1.0,3.0,4.0,London,W6,town house,newly built
7312,10920.0,3.0,3.0,3.0,London,W6,town house,newly built
7313,10920.0,1.0,3.0,4.0,London,W6,town house,newly built
7314,10833.0,1.0,2.0,2.0,London,W1K,flat,refurbished
7315,10833.0,1.0,2.0,3.0,London,W1K,flat,none
7316,11267.0,2.0,3.0,2.0,London,SW7,property,spacious
7317,11267.0,2.0,5.0,4.0,London,NW1,terraced house,refurbished
7318,11223.0,1.0,3.0,3.0,London,SE1,flat,furnished
7319,11158.0,3.0,4.0,4.0,London,NW1,terraced house,refurbished
7320,11160.0,1.0,3.0,2.0,London,E14,flat,furnished
7321,11134.0,1.0,2.0,1.0,London,W1F,duplex,furnished
7322,11122.0,1.0,3.0,2.0,London,E1,town house,furnished
7323,11110.0,1.0,3.0,3.0,London,WC1H,flat,furnished
7324,11093.0,1.0,2.0,2.0,London,SW1W,flat,garden
7325,11084.0,1.0,2.0,3.0,London,SW1W,town house,furnished
7326,11074.0,1.0,2.0,1.0,London,WC2N,flat,furnished
7327,11050.0,1.0,4.0,4.0,London,NW1,flat,spacious
7328,11050.0,1.0,3.0,3.0,London,W1K,flat,located
7329,11050.0,2.0,3.0,3.0,London,W1K,flat,spacious
7330,11050.0,2.0,2.0,2.0,London,W1K,flat,spacious
7331,11050.0,4.0,5.0,5.0,London,NW3,terraced house,spacious
7332,11000.0,3.0,5.0,7.0,Croydon,CR0,property,garden
7333,11000.0,1.0,5.0,4.0,"London,",,semi-detached house,garden
7334,11000.0,3.0,7.0,4.0,London,SW19,detached house,spacious
7335,11267.0,1.0,2.0,2.0,London,SW7,flat,modern
7336,11267.0,1.0,1.0,2.0,London,W1K,flat,serviced
7337,11267.0,1.0,1.0,1.0,London,W1K,flat,refurbished
7338,11267.0,1.0,4.0,4.0,London,NW1,detached house,none
7339,11267.0,1.0,3.0,2.0,London,SW7,property,refurbished
7340,11267.0,3.0,4.0,5.0,London,NW1,town house,located
7341,11267.0,1.0,3.0,3.0,London,SW7,town house,garden
7342,11267.0,3.0,4.0,4.0,London,NW1,terraced house,refurbished
7343,11267.0,2.0,5.0,4.0,London,NW1,property,refurbished
7344,11267.0,1.0,1.0,1.0,London,W1K,flat,located
7345,11267.0,1.0,2.0,1.0,London,W2,flat,garden
7346,11267.0,3.0,4.0,4.0,London,SW3,semi-detached house,decorated
7347,11268.0,1.0,3.0,2.0,London,SW11,flat,furnished
7348,11267.0,2.0,5.0,3.0,London,NW8,terraced house,garden
7349,11267.0,1.0,1.0,1.0,London,W1K,flat,serviced
7350,11267.0,1.0,4.0,2.0,London,E14,flat,long let
7351,11267.0,2.0,4.0,2.0,London,NW8,terraced house,none
7352,11267.0,2.0,3.0,2.0,London,EC3R,flat,none
7353,11267.0,2.0,3.0,2.0,London,SW7,property,spacious
7354,11501.0,1.0,4.0,3.0,London,W1U,terraced house,refurbished
7355,11500.0,2.0,5.0,4.0,Virginia,GU25,detached house,family
7356,11500.0,3.0,4.0,3.0,Ascot,SL5,detached house,garage
7357,11500.0,2.0,5.0,3.0,London,SW13,property,spacious
7358,11500.0,1.0,4.0,4.0,London,W1U,mews house,furnished
7359,11490.0,1.0,1.0,2.0,London,W1G,flat,furnished
7360,11483.0,2.0,2.0,2.0,London,W2,flat,modern
7361,11483.0,1.0,4.0,2.0,London,E1W,flat,refurbished
7362,11483.0,1.0,3.0,3.0,London,EC4V,flat,located
7363,11483.0,1.0,3.0,3.0,London,W1K,flat,none
7364,11483.0,1.0,3.0,3.0,London,W1S,flat,none
7365,11483.0,1.0,4.0,4.0,London,W2,flat,none
7366,11483.0,1.0,2.0,2.0,London,EC3R,flat,serviced
7367,11483.0,2.0,5.0,5.0,London,NW8,property,refurbished
7368,11483.0,3.0,4.0,3.0,London,W10,detached house,family
7369,11375.0,2.0,2.0,2.0,London,W1J,flat,located
7370,11375.0,2.0,4.0,3.0,London,NW1,flat,refurbished
7371,11375.0,1.0,2.0,1.0,London,SW1W,flat,garden
7372,11700.0,1.0,3.0,3.0,London,W6,property,modern
7373,11700.0,1.0,3.0,3.0,London,W6,flat,furnished
7374,11700.0,1.0,3.0,3.0,London,W6,property,located
7375,11700.0,1.0,4.0,4.0,London,NW1,detached house,none
7376,11700.0,1.0,1.0,1.0,London,SW7,flat,short let
7377,11700.0,2.0,3.0,4.0,London,W6,town house,newly built
7378,11700.0,1.0,4.0,4.0,London,NW1,terraced house,located
7379,11700.0,1.0,3.0,3.0,London,W6,flat,newly built
7380,11700.0,1.0,2.0,2.0,London,W1K,flat,none
7381,11700.0,2.0,3.0,3.0,London,W1J,flat,none
7382,11700.0,2.0,5.0,4.0,London,NW1,terraced house,none
7383,11675.0,1.0,2.0,2.0,London,EC3A,flat,furnished
7384,11666.0,2.0,4.0,2.0,London,NW8,flat,short let
7385,11527.0,1.0,2.0,3.0,London,SW7,flat,modern
7386,11527.0,1.0,2.0,2.0,London,SW7,flat,refurbished
7387,11917.0,1.0,2.0,3.0,London,W1K,flat,none
7388,11917.0,1.0,3.0,3.0,London,W8,flat,long let
7389,11917.0,1.0,2.0,2.0,London,SW1X,flat,located
7390,11917.0,2.0,3.0,2.0,London,SW7,flat,garden
7391,11917.0,2.0,5.0,5.0,London,NW3,property,family
7392,11860.0,1.0,1.0,1.0,London,EC2M,flat,furnished
7393,11808.0,1.0,3.0,3.0,London,SW1X,flat,located
7394,11700.0,1.0,3.0,4.0,London,W6,town house,modern
7395,11700.0,2.0,3.0,4.0,London,W6,town house,none
7396,11700.0,2.0,5.0,4.0,London,NW1,property,refurbished
7397,11700.0,3.0,4.0,4.0,London,NW1,flat,refurbished
7398,11700.0,2.0,3.0,4.0,London,W6,town house,none
7399,11700.0,2.0,4.0,4.0,London,NW1,terraced house,refurbished
7400,11700.0,1.0,3.0,4.0,London,W6,town house,newly built
7401,11700.0,1.0,3.0,3.0,London,W6,property,located
7402,11917.0,2.0,5.0,3.0,London,NW8,semi-detached house,located
7403,11917.0,1.0,3.0,3.0,London,W1W,flat,refurbished
7404,11917.0,1.0,2.0,2.0,London,W1J,property,refurbished
7405,11917.0,2.0,5.0,3.0,London,NW8,property,garden
7406,11917.0,2.0,3.0,5.0,London,NW1,flat,located
7407,11917.0,1.0,1.0,1.0,London,W1D,flat,none
7408,11917.0,2.0,5.0,3.0,London,SW1P,end terrace house,refurbished
7409,11917.0,1.0,3.0,3.0,London,SE1,flat,spacious
7410,11917.0,1.0,3.0,3.0,London,SE1,flat,spacious
7411,11917.0,2.0,4.0,5.0,London,NW1,flat,located
7412,11917.0,1.0,2.0,2.0,London,W1K,duplex,none
7413,11917.0,2.0,3.0,3.0,London,W1U,flat,none
7414,11917.0,2.0,7.0,5.0,London,W2,property,family
7415,11917.0,2.0,5.0,4.0,London,SW7,property,located
7416,11916.0,1.0,2.0,2.0,London,W1J,flat,refurbished
7417,11917.0,1.0,2.0,3.0,London,W1K,flat,none
7418,11917.0,3.0,3.0,3.0,London,W8,flat,refurbished
7419,11917.0,1.0,3.0,3.0,London,NW8,flat,none
7420,11917.0,1.0,3.0,2.0,London,SW7,flat,refurbished
7421,11917.0,1.0,3.0,4.0,London,NW1,flat,none
7422,11917.0,1.0,3.0,5.0,London,NW1,flat,none
7423,11917.0,2.0,2.0,2.0,London,SW1A,flat,furnished
7424,11917.0,2.0,3.0,3.0,London,NW8,maisonette,spacious
7425,11917.0,1.0,2.0,2.0,London,SW7,flat,refurbished
7426,11917.0,1.0,2.0,2.0,London,W1K,flat,refurbished
7427,11917.0,2.0,4.0,5.0,London,NW1,flat,none
7428,11917.0,2.0,3.0,2.0,London,SW7,flat,garden
7429,11917.0,2.0,6.0,4.0,London,NW8,detached house,family
7430,11916.0,2.0,2.0,2.0,London,SW1A,flat,located
7431,11917.0,1.0,3.0,3.0,London,W1W,flat,none
7432,11917.0,1.0,3.0,2.0,London,W1J,flat,renovated
7433,11917.0,1.0,3.0,3.0,London,SW7,flat,renovated
7434,12090.0,1.0,3.0,3.0,London,SE1,flat,none
7435,12090.0,1.0,3.0,3.0,London,SE1,flat,located
7436,12012.0,1.0,2.0,2.0,London,E1,duplex,furnished
7437,12012.0,1.0,4.0,1.0,London,WC1N,town house,furnished
7438,12000.0,2.0,5.0,3.0,London,SW15,detached house,refurbished
7439,12000.0,4.0,5.0,4.0,Surrey,KT10,detached house,spacious
7440,12000.0,4.0,6.0,6.0,Surrey,KT11,detached house,none
7441,11999.0,3.0,6.0,6.0,Barnet,EN4,detached house,none
7442,11999.0,3.0,6.0,6.0,Hertfordshire,EN4,detached house,none
7443,11999.0,4.0,6.0,6.0,Hertfordshire,EN4,detached house,modern
7444,12000.0,4.0,5.0,5.0,Surrey,KT11,detached house,family
7445,12000.0,5.0,6.0,5.0,London,SW15,detached house,family
7446,11982.0,2.0,5.0,3.0,London,SW11,detached house,located
7447,11917.0,1.0,2.0,3.0,London,W1K,duplex,located
7448,11917.0,1.0,2.0,2.0,London,W1K,flat,none
7449,11917.0,1.0,2.0,2.0,London,W1U,flat,located
7450,12133.0,1.0,4.0,4.0,London,W1K,flat,refurbished
7451,12133.0,1.0,3.0,3.0,London,W8,flat,serviced
7452,12133.0,1.0,2.0,2.0,London,SW7,flat,furnished
7453,12133.0,1.0,3.0,3.0,London,SW7,flat,furnished
7454,12133.0,1.0,4.0,4.0,London,E1W,flat,zero deposit
7455,12133.0,2.0,4.0,4.0,London,W1K,terraced house,refurbished
7456,12133.0,2.0,5.0,3.0,London,NW3,town house,refurbished
7457,12133.0,1.0,3.0,3.0,London,E1W,flat,refurbished
7458,12133.0,1.0,1.0,1.0,London,W1K,flat,refurbished
7459,12133.0,1.0,3.0,3.0,London,W8,flat,serviced
7460,12133.0,2.0,4.0,4.0,London,W1K,semi-detached house,family
7461,12133.0,2.0,4.0,4.0,London,W1K,property,refurbished
7462,12133.0,2.0,5.0,4.0,London,NW8,property,garden
7463,12133.0,1.0,2.0,2.0,London,W1K,terraced house,located
7464,12133.0,1.0,4.0,4.0,London,NW8,town house,family
7465,12133.0,2.0,5.0,4.0,London,NW3,town house,family
7466,12133.0,2.0,4.0,4.0,London,W1K,semi-detached house,family
7467,12350.0,1.0,3.0,3.0,London,SW8,flat,located
7468,12350.0,2.0,3.0,3.0,London,SW8,flat,furnished
7469,12350.0,1.0,2.0,2.0,London,W1K,flat,furnished
7470,12352.0,1.0,2.0,3.0,London,W8,duplex,furnished
7471,12350.0,2.0,3.0,3.0,London,SW7,detached house,garage
7472,12350.0,2.0,3.0,4.0,London,SW7,mews house,located
7473,12350.0,2.0,5.0,3.0,London,NW1,property,none
7474,12350.0,2.0,3.0,3.0,London,SW7,detached house,none
7475,12285.0,1.0,1.0,1.0,London,SW1A,flat,none
7476,12198.0,1.0,2.0,2.0,London,W1T,flat,furnished
7477,12187.0,1.0,1.0,1.0,London,W2,flat,furnished
7478,12133.0,1.0,2.0,2.0,London,W8,flat,short let
7479,12133.0,2.0,4.0,4.0,London,W1K,terraced house,family
7480,12133.0,1.0,2.0,2.0,London,W1K,flat,none
7481,12133.0,1.0,2.0,2.0,London,SW7,duplex,decorated
7482,12133.0,2.0,4.0,4.0,London,W1K,property,refurbished
7483,12134.0,2.0,4.0,3.0,London,NW8,flat,long let
7484,12437.0,1.0,4.0,5.0,London,W8,flat,serviced
7485,12424.0,1.0,3.0,2.0,London,SW7,town house,furnished
7486,12355.0,1.0,2.0,2.0,London,W9,flat,furnished
7487,12350.0,2.0,3.0,2.0,London,NW3,property,family
7488,12350.0,1.0,3.0,2.0,London,NW3,flat,long let
7489,12350.0,1.0,2.0,3.0,London,W1K,flat,none
7490,12350.0,1.0,3.0,2.0,London,NW3,property,refurbished
7491,12350.0,1.0,3.0,2.0,London,NW3,detached house,garden
7492,12350.0,3.0,6.0,5.0,London,W14,semi-detached house,garden
7493,12352.0,1.0,2.0,3.0,London,W8,duplex,furnished
7494,12350.0,2.0,3.0,3.0,London,SW7,detached house,garage
7495,12350.0,2.0,3.0,4.0,London,SW7,mews house,located
7496,12350.0,2.0,5.0,3.0,London,NW1,property,none
7497,12350.0,3.0,5.0,3.0,London,SW1V,flat,garden
7498,12350.0,2.0,3.0,4.0,London,SW7,property,garage
7499,12350.0,1.0,3.0,2.0,London,NW3,property,refurbished
7500,12350.0,2.0,4.0,2.0,London,W8,flat,refurbished
7501,12350.0,2.0,3.0,3.0,London,SW7,detached house,none
7502,12350.0,3.0,5.0,3.0,London,SW1V,maisonette,refurbished
7503,12350.0,1.0,2.0,2.0,London,W1K,flat,furnished
7504,12545.0,1.0,3.0,3.0,London,NW8,flat,refurbished
7505,12545.0,1.0,3.0,3.0,London,NW8,flat,located
7506,12545.0,2.0,3.0,3.0,London,NW8,flat,refurbished
7507,12545.0,2.0,3.0,3.0,London,NW8,flat,none
7508,12545.0,1.0,3.0,4.0,London,NW8,flat,garden
7509,12513.0,1.0,3.0,3.0,London,SW8,flat,furnished
7510,12500.0,4.0,8.0,7.0,Gloucestershire GL56,GL56,property,none
7511,12500.0,3.0,7.0,6.0,Sevenoaks,TN15,detached house,refurbished
7512,12502.0,1.0,4.0,4.0,London,SW1X,flat,renovated
7513,12500.0,3.0,6.0,4.0,Lechlade,GL7,town house,furnished
7514,12500.0,4.0,8.0,7.0,Moreton-In-Marsh GL56,GL56,detached house,garden
7515,12500.0,1.0,4.0,3.0,London,W1G,mews house,none
7516,12500.0,3.0,6.0,6.0,London,E4,detached house,none
7517,12500.0,3.0,5.0,5.0,London,E4,detached house,furnished
7518,12500.0,3.0,5.0,6.0,London,NW6,detached house,spacious
7519,12500.0,1.0,3.0,2.0,London,SW3,flat,modernised
7520,12500.0,6.0,6.0,6.0,Weybridge KT13,KT13,detached house,family
7521,12497.0,3.0,5.0,4.0,London,SW1Y,terraced house,refurbished
7522,12480.0,2.0,4.0,4.0,London,W9,terraced house,none
7523,12447.0,1.0,2.0,2.0,London,W2,triplex,furnished
7524,12567.0,1.0,3.0,3.0,London,NW1,flat,furnished
7525,12567.0,3.0,5.0,4.0,London,NW1,terraced house,newly built
7526,12567.0,2.0,5.0,5.0,London,NW1,property,family
7527,12567.0,1.0,4.0,4.0,London,NW1,flat,located
7528,12567.0,2.0,4.0,3.0,London,NW3,terraced house,garden
7529,12567.0,1.0,4.0,3.0,London,W1K,flat,none
7530,12567.0,2.0,4.0,3.0,London,NW3,detached house,none
7531,12567.0,1.0,2.0,3.0,London,SW1W,flat,none
7532,12545.0,1.0,3.0,3.0,London,NW8,flat,located
7533,12545.0,2.0,3.0,2.0,London,NW8,flat,none
7534,12545.0,1.0,3.0,3.0,London,NW8,flat,none
7535,12545.0,1.0,3.0,3.0,London,NW8,flat,decorated
7536,12545.0,1.0,3.0,3.0,London,NW8,flat,located
7537,12545.0,3.0,3.0,3.0,London,NW8,flat,refurbished
7538,12545.0,2.0,3.0,3.0,London,NW8,triplex,located
7539,12545.0,1.0,3.0,3.0,London,NW8,flat,none
7540,12783.0,1.0,3.0,2.0,London,NW1,flat,located
7541,12767.0,1.0,2.0,2.0,London,E1,flat,furnished
7542,12702.0,1.0,3.0,3.0,London,WC2A,flat,furnished
7543,12702.0,1.0,3.0,3.0,London,WC2A,flat,furnished
7544,12685.0,1.0,5.0,2.0,London,N22,town house,furnished
7545,12618.0,1.0,3.0,3.0,London,WC1H,flat,furnished
7546,12588.0,1.0,1.0,2.0,London,W1K,flat,short let
7547,12588.0,1.0,1.0,1.0,London,W1K,flat,located
7548,12588.0,1.0,1.0,2.0,London,W1K,flat,short let
7549,12567.0,1.0,2.0,2.0,London,W1K,flat,furnished
7550,12567.0,1.0,2.0,2.0,London,W1K,flat,spacious
7551,12567.0,2.0,5.0,5.0,London,NW1,property,family
7552,12567.0,1.0,3.0,4.0,London,NW1,flat,spacious
7553,12567.0,2.0,4.0,4.0,London,NW1,property,refurbished
7554,12567.0,1.0,2.0,3.0,London,W1K,duplex,located
7555,12567.0,1.0,2.0,2.0,London,W1K,flat,located
7556,12567.0,1.0,3.0,3.0,London,NW1,property,furnished
7557,12567.0,1.0,1.0,1.0,London,SW3,flat,modern
7558,12783.0,2.0,5.0,3.0,London,NW8,semi-detached house,none
7559,12783.0,1.0,3.0,3.0,London,SW1X,flat,refurbished
7560,12783.0,3.0,5.0,4.0,London,W2,town house,modern
7561,12783.0,1.0,2.0,2.0,London,SW1W,flat,none
7562,12783.0,1.0,6.0,5.0,London,NW8,flat,none
7563,12783.0,1.0,3.0,3.0,London,SW1X,flat,located
7564,12783.0,3.0,3.0,5.0,London,NW8,semi-detached house,spacious
7565,12783.0,1.0,3.0,2.0,London,NW1,flat,none
7566,12783.0,1.0,3.0,4.0,London,NW1,flat,none
7567,12783.0,1.0,4.0,1.0,London,NW1,flat,spacious
7568,12783.0,1.0,3.0,3.0,London,SW1X,flat,refurbished
7569,12783.0,3.0,5.0,5.0,London,NW8,detached house,modern
7570,12783.0,1.0,3.0,3.0,London,SW1X,flat,located
7571,12783.0,2.0,2.0,2.0,London,SW1X,mews house,refurbished
7572,12783.0,1.0,6.0,5.0,London,NW8,flat,family
7573,12783.0,2.0,4.0,2.0,London,NW3,detached house,located
7574,12783.0,1.0,1.0,1.0,London,SW1X,flat,none
7575,12783.0,1.0,3.0,3.0,London,W2,flat,none
7576,12784.0,2.0,4.0,4.0,London,W6,detached house,long let
7577,12783.0,3.0,3.0,3.0,London,SW7,flat,located
7578,13000.0,2.0,2.0,2.0,London,SW3,terraced house,none
7579,12978.0,1.0,3.0,2.0,London,SW3,duplex,none
7580,12979.0,1.0,1.0,2.0,London,WC2H,flat,furnished
7581,12966.0,2.0,4.0,4.0,London,NW8,flat,spacious
7582,12957.0,2.0,5.0,3.0,London,NW6,detached house,located
7583,12957.0,3.0,4.0,4.0,London,NW1,terraced house,none
7584,12950.0,4.0,5.0,6.0,Surrey,KT10,detached house,none
7585,12783.0,1.0,3.0,3.0,London,NW1,flat,none
7586,12783.0,1.0,2.0,2.0,London,NW1,flat,none
7587,12783.0,2.0,4.0,3.0,London,NW3,semi-detached house,garden
7588,12783.0,3.0,3.0,3.0,London,SW1X,property,none
7589,12783.0,2.0,5.0,3.0,London,NW8,semi-detached house,none
7590,12784.0,2.0,3.0,3.0,London,SW1X,flat,refurbished
7591,12783.0,1.0,2.0,2.0,London,NW1,flat,family
7592,12783.0,2.0,4.0,3.0,London,NW3,property,located
7593,12783.0,1.0,3.0,3.0,London,SW1X,flat,refurbished
7594,13000.0,2.0,3.0,3.0,London,W2,flat,none
7595,13000.0,1.0,2.0,2.0,London,W1K,flat,located
7596,13000.0,1.0,2.0,2.0,London,W1K,flat,located
7597,13000.0,3.0,6.0,4.0,London,SW3,semi-detached house,garden
7598,13000.0,3.0,6.0,6.0,London,SW3,flat,garage
7599,13000.0,3.0,6.0,6.0,London,SW3,semi-detached house,spacious
7600,13000.0,1.0,1.0,1.0,London,SW1X,flat,spacious
7601,13000.0,2.0,4.0,2.0,Henley-On-Thames RG9,RG9,detached house,family
7602,13000.0,3.0,3.0,4.0,London,SW1X,flat,furnished
7603,13000.0,1.0,3.0,1.0,London,E2,flat,located
7604,13000.0,2.0,2.0,2.0,London,W9,flat,none
7605,13000.0,1.0,3.0,3.0,London,SW3,flat,furnished
7606,13000.0,2.0,2.0,2.0,London,SW3,terraced house,none
