,price,living_rooms,bedrooms,bathrooms,town_city,outward_code,property_type,desc
7823,14733.0,2.0,2.0,2.0,London,W1K,flat,a stunning second and third floor twobed duplex apartment  sq ft   sq m offering excellent lateral reception space along with a superb decked roof terrace finished throughout to
7824,14733.0,2.0,2.0,2.0,London,W1K,flat,a lovely duplex apartment on the second and third floors of a building in mayfair the apartment is entered into on the second floor and comprises of reception room leading to dining room
7825,14733.0,1.0,2.0,2.0,London,W1K,flat,evernest properties presents a magnificent split level duplex apartment which has been individually designed with the highest specification allowing for space and style located in this small
7826,14733.0,1.0,2.0,2.0,London,W1K,flat,a magnificent splitlevel duplex apartment that has been individually designed with the highest specification allowing for space and style located in this small private block set within the
7827,14733.0,1.0,2.0,2.0,London,W1K,flat,a wonderful split level duplex flat in the heart of mayfair neighbouring the famous berkeley square a magnificent split level duplex apartment which has been individually designed with the
7828,14733.0,2.0,2.0,2.0,London,W1K,flat,oig real estate are proud to bring to market this two bedroom two bathroom duplex apartment located in one of londons most sought after locations the property benefits from bespoke
7829,14733.0,1.0,2.0,2.0,London,W1K,flat,a super deluxe th floor two bedroom two bathroom luxury apartment boasting one of the most prestigious addresses in london on park lane set within in a well regarded portered block and
7830,14733.0,2.0,2.0,3.0,London,W1K,maisonette,a magnificent split level duplex apartment located in the heart of mayfair uk sothebys realty proudly presents this two bedroom apartment in the heart of mayfair the apartment comprises two
7831,14733.0,2.0,2.0,2.0,London,W1K,maisonette,residenza are proud to offer the luxury split level twobedroom twobathroom duplex apartment which has been individually designed with the highest specification in mayfair wk rent 
7832,14733.0,1.0,2.0,2.0,London,W1K,flat,this unique apartment comprises  double bedroom with fitted in wardrobes  bathrooms both en suite  wc large reception room dining room seperate fully equipped kitchen and private
7833,14733.0,2.0,3.0,3.0,London,SW1X,mews house,the property also has  parking spaces accommodation comprises master bedroom with en suite bathroom and dressing room  further bedrooms both with en suite bathrooms reception room kitchen with dining area guest cloakroom utility room  spaces
7834,14733.0,1.0,2.0,2.0,London,W1K,flat,located in this small private block set within the heart of exclusive mayfair neighbouring the famous berkeley square the apartment comprises two interconnecting reception rooms with ample
7835,14986.0,1.0,2.0,2.0,London,W8,flat, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7836,14950.0,4.0,3.0,3.0,London,SW1X,flat,a fabulous lateral sq ft penthouse apartment on upper belgrave street this exquisite property has  bedrooms with  en suite bathrooms  interconnecting reception rooms dining room
7837,14950.0,1.0,3.0,2.0,London,SW1X,flat,a charming threebedroom apartment situated on the raised ground floor of a charming redbrick period building on a prestigious knightsbridge square beautifully presented with an immaculate
7838,14950.0,1.0,2.0,2.0,London,W1J,flat,our central london serviced apartments in shaw house are situated in the heart of mayfair providing easy access to all that londons fabulous west end has to offer the building itself is a
7839,14950.0,1.0,4.0,3.0,London,NW3,flat,an extraordinary and unique four bedroom home  sq ft  sq m with two private patios and off parking situated on the ground floor of the newly launched belsize park firehouse
7840,14950.0,1.0,3.0,3.0,London,SW1W,flat,full description a beautifully proportioned and newly redecorated second floor with lift lateral apartment in one of londons most prestigious addresses once home to neville chamberlian
7841,14950.0,1.0,4.0,3.0,London,NW3,flat,this unique address benefits from spectacular crittal style windows huge ceiling heights  terraces exposed feature brickwork and wood panelled walls finishing touches include hardwood
7842,14950.0,3.0,5.0,4.0,London,W9,property,five bedroom gated house with four reception rooms and a large garden located on maida vale with off street parkingthe house is set back from the road and is a short walk to maida vale and
7843,14863.0,1.0,2.0,3.0,London,SW7,flat,short let luxury serviced  bedroom apartment has a fully fitted kitchen with modern appliances as well as a nespresso machine with capsules and takeaway cups the king size bed in the master
7844,14817.0,1.0,2.0,2.0,London,E14,duplex, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7845,14733.0,2.0,2.0,2.0,London,W1K,flat,a newly refurbished  bedroom  bathroom duplex apartment of approximately  sq ft  sq m with a superb private terrace in the heart of mayfair arranged over the second and third
7846,14733.0,1.0,2.0,2.0,London,W1K,flat,a magnificent split level duplex apartment which has been individually designed with the highest specification allowing for space and style located in this small private block set within the
7847,14733.0,1.0,2.0,2.0,London,W1K,flat,we proudly present this two bedroom apartment in the heart of mayfair the apartment comprises two interconnecting reception rooms with ample dining space a stunning eat in kitchen guest
7848,14733.0,1.0,2.0,2.0,London,W1K,flat,a magnificent split level duplex apartment which has been individually designed with the highest specification allowing for space and style located in this small private block set within the
7849,15145.0,1.0,2.0,2.0,London,W1K,flat,flexible  month stays a newly refurbished fully serviced two bedroom apartment in a portered building located on park lane comprising open plan kitchenreception room master bedroom
7850,15145.0,1.0,2.0,2.0,London,W1K,flat,a stunning and spacious maisonette situated in this stucco fronted building close to hyde park the property comprises two bedroom two bathroom fully fitted kitchen the flat benefits from
7851,15145.0,1.0,3.0,3.0,London,SW7,flat,this luxury  sq ft threebedroom apartment in the exclusive knightsbridge apartments at  knightsbridge features  bedrooms  ensuite bathrooms fitted wardrobes central hallway with ample storage lshaped double reception separate dining area
7852,15052.0,1.0,2.0,2.0,London,W1U,flat, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7853,15000.0,1.0,4.0,4.0,London,SW11,flat,we are pleased to present to market this five bedroom riverside apartment in waterside point situated on the first floor the apartment comprises four double bedrooms three with ensuite a
7854,15000.0,4.0,5.0,5.0,Surrey,GU25,detached house,available to rent in virginia water is this spectacular  bedroom house the property is situated in virginia water home to the renowned wentworth estate with its three  hole championship
7855,15000.0,3.0,6.0,3.0,Tetbury,GL8,country house,set in eight acres of land this exceptional fully furnished country home is located at the foot steps of tetbury accommodation is laid out to include six bedrooms and three reception rooms with fireplaces rooms can be fitted with desks instead of
7856,15000.0,1.0,5.0,5.0,London,SW11,flat,the apartment is located on the first floor and offers beautiful views of the river thames there is a spacious hallway upon entering the property a modern kitchen and a vast reception room with wonderful entertaining space which leads to a balcony
7857,15000.0,2.0,5.0,5.0,London,SW11,flat,a unique lateral apartment in one of batterseas most imposing riverside developments comprising  bedrooms and  bathrooms and  square feet of internal living space and with
7858,15000.0,3.0,5.0,5.0,London,E4,detached house,elliott james prime residential are delighted to welcome to the rental market as sole agents this perfectly finished five bedroom family home set in a small private road in the sought after
7859,15000.0,2.0,5.0,5.0,London,SW11,flat,waterside point is a peaceful riverside location only  miles away from the amenities of the kings road moments from the shops bars cafes and restaurants of parkgate road and battersea
7860,15000.0,2.0,3.0,2.0,London,WC1B,flat,a fully furnished bedroom penthouse apartment for rent on great russell street the property includes wifi roof terrace tv and views of the british museum it is located in the heart of
7861,15002.0,6.0,5.0,4.0,Torquay,TQ1,property,white lodge is located on arguably the most prestigious street in torquay millionaires row this stunning five bedroom home offers beautiful views towards the english channel and torbay
7862,15000.0,3.0,7.0,3.0,East,KT8,detached house,available to let is this beautiful georgian style property situated close to hampton court palace  backing onto the river thames set behind electric gates spacious accommodation over  floors with an additional selfcontained  bed annexe with
7863,14999.0,1.0,5.0,4.0,London,SW11,flat,this is a fantastic opportunity to rent a stunning five bedroom riverfront apartment onto the lettings market located in the prestigious waterside point in battersea and looking out onto the
7864,14993.0,1.0,2.0,2.0,London,W1K,flat,a  sq ft  sq m two bedroom penthouse apartment with generous entertaining space and a spectacular  private roof terrace set within a grade ii listed blue plaque property
7865,14995.0,3.0,7.0,6.0,Sevenoaks,TN15,detached house,this grade ii listed country house set in the grounds of sweeping lawns has been expertly restored and imaginatively refurbished arranged over three floors with the use of two staircases at either end of the property the kitchenbreakfast room has
7866,15167.0,1.0,2.0,2.0,London,SW7,flat,an immaculately presented two bedroom apartment to rent in this prestigious knightsbridge development the knightsbridge building itself provides committed and efficient staff from doormen to
7867,15167.0,1.0,3.0,3.0,London,SW7,flat,short let a stunning  bedroom apartment with lift offering a very high standard of interior décor modern fittings and fixtures bright open rooms and lovely en suite facilities the
7868,15167.0,1.0,3.0,3.0,London,SW7,flat,the property is situated on the third floor and further benefits from lift access and views over princes gardens the wide open green spaces of hyde park are within easy walking distance coupled with the plethora of shopping and eateries that are
7869,15167.0,5.0,5.0,5.0,London,N2,flat,this luxury  bedroom substantial detached house is perfect for the family looking to live along side london billionaire row this property is nested between hampstead garden suburb and
7870,15167.0,2.0,4.0,2.0,London,NW8,terraced house,arranged over four floors  contemporary interiors  large reception room on ground floor  spacious private garden to rear  close to st johns wood  elegant residential street  close to
7871,15167.0,1.0,3.0,3.0,London,W1K,flat,with generous use of light and space each of the  apartments in park house are unique in both layout and atmosphere comprising both duplex and lateral apartments for the upmost comfort
7872,15167.0,1.0,4.0,3.0,London,SE1,flat,located on the banks of the river thames and with fine views of tower bridge this outstanding penthouse apartment is arranged over the sixth and seventh floors of arguably londons most
7873,15167.0,1.0,4.0,3.0,London,SE1,flat,a one of a kind split level penthouse apartment recently refurnished to an immaculate standard with over  square feet of accommodation and three terraces this property will be an
7874,15167.0,2.0,3.0,2.0,London,SW7,flat,long let set in a fantastic location this stunning  bedroom apartment boasts bright living spaces wooden floors and stylish interiors moments from the amenities and transport links of
7875,15167.0,1.0,2.0,2.0,London,WC2R,flat,arguably the finest letting opportunity in covent garden a grand first floor lateral apartment with over  sq ft of living and entertaining space and steeped in historylocated adjacent
7876,15167.0,5.0,6.0,5.0,London,NW11,detached house,this exquisite interior designed six bedroom detached villa is set over  floors of approx  sq ft  sq m and occupies a tranquil and secluded space at the rear of this exclusive
7877,15167.0,1.0,1.0,1.0,London,W1D,flat,a light one bed apartment with large windows oak floors in the living spaces a powder room and a sleek boffi kitchen the ensuite bathroom is beautifully designed in marble and oak location
7878,15167.0,1.0,1.0,1.0,London,SW1X,flat,this newly decorated and furnished one bedroom apartment is on the third floor southfacing city side of the landmark one hyde park development in the heart of knightsbridge where the
7879,15167.0,4.0,7.0,5.0,London,NW11,detached house,an impressive  bedroom detached house spread onto  floors set in this beautiful gated development in the heart of temple fortune this ambassadorial style house boasts a stunning master
7880,15150.0,1.0,3.0,3.0,London,SW7,flat,this luxury threebedroom apartment is situated in the exclusive knightsbridge apartments which is located opposite hyde park as well as being a short walk to some of londons finest hotels restaurants and designer boutiques the property boasts an
7881,15145.0,1.0,2.0,2.0,London,W1K,property,flexible  month stays a newly refurbished fully serviced two bedroom apartment in a portered building located on park lane comprising open plan kitchenreception room master bedroom
7882,15167.0,2.0,5.0,3.0,London,W11,property,beautifully presented semi detached victorian house located on a quiet tree lined street in one of holland parks most sought after addresses the spacious  bedroom home is split over 
7883,15167.0,1.0,3.0,4.0,London,SW1P,flat,amazing opportunity to rent this immaculate three bedroom three bathroom apartment with balcony available to rent at this modern riverwalk development and offering stunning london views
7884,15167.0,1.0,4.0,4.0,London,W9,flat,a spacious  bedroom  sq ft  sq m penthouse style apartment that opens onto large private terraces overlooking award winning communal gardens in the heart of little venice with
7885,15167.0,1.0,3.0,3.0,London,SW1W,flat,a charming three bedroom three bathroom penthouse with rooftop views across london the private direct access lift opens into a bright and spacious entrance hall leading to a large open
7886,15167.0,1.0,3.0,1.0,London,W11,flat,a rare opportunity to rent this fantastic mid terrace family house laid out over  floors with off street parking private south garden with direct access out to the communal gardens behind
7887,15167.0,2.0,4.0,5.0,London,SW6,flat,this stunning four bedroom split level penthouse apartment benefits from a wraparound balcony with river views arranged over two floors and offered in superb condition throughout the
7888,15167.0,1.0,2.0,2.0,London,SW7,flat,an immaculately presented twobedroom apartment in this prestigious development complete with gym spa and swimming pool the apartment approximately sq ft  sq m features a fullycustomised integrated audio visual and lighting control
7889,15167.0,1.0,3.0,3.0,London,SW7,flat,a stunning three bedroom apartment located on the first floor of this exclusive contemporary development in the heart of knightsbridge on a quiet street opposite harrods  lancelot place
7890,15167.0,2.0,3.0,3.0,London,NW1,flat,situated on the second floor of a grand period terrace is a spacious three bedroomed lateral apartment of  sq ft   sq m overlooking regents park to the west the property comprises a master bedroom with en suite bathroom two further
7891,15167.0,4.0,11.0,8.0,London,W4,detached house,possibly the largest single private house in chiswick  grove park gardens is an individually tailored home being conveniently low built but with scope for further extension subject to
7892,15167.0,1.0,2.0,2.0,London,SW3,flat,home comforts abound including free wireless internet access flat screen televisions in all living rooms and bedrooms offering a large selection of satellite programmes including
7893,15167.0,1.0,3.0,3.0,London,W1W,flat,stunning st floor  bedroom bathroom apartment approx  sq ft offers selfcatering accommodation in central london apple tv blackout blinds child friendly dishwasher fully fitted
7894,15167.0,2.0,5.0,5.0,London,SW1X,flat,a stunning five bedroom apartment situated on the th floor with lift access in this prime knightsbridge location overlooking hyde park accommodation comprises five bedrooms five ensuite bathrooms two reception rooms a modern kitchen balcony
7895,15167.0,1.0,3.0,3.0,London,W1K,flat,a beautifully interior designed threebedroom apartment located on the infamous duke street just off oxford street in the heart of mayfair
7896,15167.0,1.0,3.0,4.0,London,SW7,duplex,spacious st floor apartment with  large bedrooms  ensuite bathrooms guest wc large living room with  meter high ceilings terrace and a balcony fully equipped kitchen dressing room
7897,15167.0,1.0,3.0,3.0,London,W1J,flat,located on the fourth and fifth floor this three bedroom penthouse has a contemporary sophisticated feel and offers owners the finest in materials and finishes this stunning duplex
7898,15167.0,1.0,3.0,3.0,London,W1K,flat,a three bedroom apartment to let in this new landmark building of extraordinary proportions and luxurious aesthetics benefits from hour concierge and an underground car park inside
7899,15167.0,2.0,4.0,4.0,London,NW5,flat,located on the top two floors sixth  seventh of this modern purpose built block with caretaker and a lift is this spectacular and unique four bedroom four bathroom brand new penthouse
7900,15167.0,1.0,3.0,3.0,London,SW7,flat,short let a stunning  bedroom apartment with lift offering a very high standard of interior décor modern fittings and fixtures bright open rooms and lovely en suite facilities the
7901,15167.0,2.0,6.0,5.0,London,NW11,detached house,mayfords are delighted to present this truly stunning and large six bedroom five bathrooms double fronted detached family home placed on this much loved private gated development recently
7902,15167.0,2.0,4.0,4.0,London,NW5,penthouse,apartment video available here or on our youtube channel holmes road london nw newly built spectacular duplex apartment in a modern block located  mins from kentish town tube station
7903,15167.0,1.0,1.0,1.0,London,SW1X,flat,an exceptional one bedroom apartment interior designed by candy  candy on the fourth floor southfacing city side of the landmark one hyde park development in the heart of knightsbridge where the combination of leading architects designers
7904,15167.0,1.0,3.0,3.0,London,W1W,flat,stunning st floor  bedroom bathroom apartment approx  sq ft offers selfcatering accommodation in central london apple tv blackout blinds child friendly dishwasher fully fitted
7905,15167.0,1.0,3.0,3.0,London,SW7,flat,short let  a beautiful well maintained high quality apartment situated in a period building available in the heart of south kensington this stunning lateral conversion has been finished to
7906,15167.0,1.0,5.0,3.0,London,SW1X,flat,a simply stunning five bedroom th floor apartment situated in the heart of knightsbridge overlooking hyde park the property benefits from state of the art fixtures and fittings as well as
7907,15167.0,1.0,3.0,3.0,London,SW1A,flat,stunning  bedroom  bathroom lateral apartment located just moments from green park the apartment has been newly refurbished and refurnished throughout and benefits from air conditioning
7908,15167.0,1.0,2.0,2.0,London,WC2R,property,a very grand first floor apartment with beautiful period features location gatti house is situated on the north side of the strand opposite the junction with adam street culture devotees
7909,15167.0,1.0,2.0,2.0,London,SW7,flat,an immaculately presented two bedroom apartment to rent in this prestigious knightsbridge development the knightsbridge building itself provides committed and efficient staff from doormen to
7910,15167.0,2.0,3.0,3.0,London,SW1A,flat,situated on the fifth floor of this well kept s private residential block the apartment has been refurbished throughout and benefits from direct lift access and garden views the
7911,15167.0,1.0,3.0,3.0,London,W1W,duplex,duplex penthouse in the fitzbourne located on new cavendish street available to rent through michael sevilla set on the fourth and fifth floor this apartment comprising a very bright open
7912,15167.0,1.0,3.0,3.0,London,W1U,mews house,serviced  bedroom mews house with private enclosed garage home cinema and docking station complimentary access to third space gym facilities individually controlled air conditioning
7913,15167.0,2.0,5.0,5.0,London,SW1X,flat,this beautifully presented split level five bedroom penthouse has been finished to the highest of standards throughout and set within this prestigious portered building adjacent to hyde
7914,15167.0,2.0,3.0,3.0,London,SW10,flat,short let a luxurious airconditioning newly refurbished  bedroom with en suite bathrooms penthouse plus additional small room for staff set within chelsea harbour with a private porter
7915,15167.0,2.0,3.0,3.0,London,NW1,flat,milestone estate agents are pleased to present this luxurious apartment in belmont street nw this stunning apartment consists of two large reception rooms a large family kitchen as well as
7916,15167.0,1.0,3.0,2.0,London,W1K,flat,a beautiful three bedroom apartment located on the fourth floor of this extremely sought after portered block in the heart of mayfair the accommodation comprises of large double reception
7917,15167.0,5.0,5.0,5.0,London,N2,flat,this luxury  bedroom substantial detached house is perfect for the family looking to live along side london billionaire row this property is nested between hampstead garden suburb and
7918,15487.0,1.0,2.0,2.0,London,SW3,flat, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7919,15370.0,1.0,2.0,2.0,London,W1W,flat, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7920,15311.0,1.0,3.0,2.0,London,W11,town house, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7921,15167.0,2.0,2.0,2.0,London,W1J,flat,immaculate and luxury fully serviced two bedroom apartment situated in an elegant period town house in the heart of mayfair comprising reception room separate dining room kitchen two
7922,15167.0,1.0,4.0,3.0,London,W8,flat,selection of spacious and well appointed serviced flats mostly with wooden floors in the reception areas and with modern kitchen and bathrooms the property is well run with a five day service ideal situation opposite kensington gardens and hyde park
7923,15167.0,2.0,5.0,5.0,"London,",,flat,long let set moments from the world famous harrods and harvey nichols and overlooking hyde park this  bedroom penthouse offers stunning interiors with  private terraces making for a
7924,15167.0,1.0,3.0,3.0,London,SW7,flat,short let a beautiful third floor apartment with lift in a newly renovated building the accommodation of approximately sq ft  sq m comprises reception room master bedroom with
7925,15167.0,1.0,1.0,1.0,London,W1K,flat,ight and airy space there is a fully fitted kitchen with fridge dishwasher and a separate dining area the living room features a sofa which is convertible into a double bed gas fireplace
7926,15167.0,1.0,1.0,2.0,London,W1K,flat,large one bedroom apartment available for short let situated in the heart of mayfair the apartment is able to sleep up to four adults the apartment comprises a master bedroom features a
7927,15167.0,1.0,3.0,4.0,London,SW7,duplex,spacious st floor apartment with  large bedrooms  ensuite bathrooms guest wc large living room with  meter high ceilings terrace and a balcony fully equipped kitchen dressing room
7928,15167.0,1.0,1.0,2.0,London,W1K,flat,large one bedroom apartment available for short let situated in the heart of mayfair the apartment is able to sleep up to four adults the apartment comprises a master bedroom features a
7929,15167.0,1.0,3.0,3.0,London,SW1W,flat,a spacious and light fourth floor apartment in this prime location within walking distance of sloane square amenities a spacious and light fourth floor apartment in this prime location
7930,15167.0,1.0,2.0,1.0,London,SW7,property,overlooking kensington gardens the apartments are individually furnished in a grand manner the property is positioned in a secure block and comes with a daily maid service and porter
7931,15167.0,1.0,3.0,3.0,London,SW1W,flat,video tour available an immaculate three bedroom three bathroom lateral penthouse apartment with private balcony internal lift access and caretaker located moments from sloane square
7932,15167.0,1.0,3.0,3.0,London,SW1W,flat,a charming  bedroom  bathroom penthouse with rooftop views across london the private direct access lift opens into a bright and spacious entrance hall leading to a large open plan
7933,15167.0,1.0,3.0,3.0,London,SW7,flat,short let beautifully refurbished rd floor flat with three double bedrooms available in a recently refurbished conversion in south kensington location  princes gate is accessed via
7934,15167.0,1.0,4.0,4.0,London,NW5,flat,video tour available a stunning four bedroom split level penthouse apartment set over the fifth and sixth floors of a modern development the property comprises large open plan kitchen and
7935,16033.0,1.0,3.0,3.0,London,W1K,flat,this fabulous apartment is set over  sq ft and arranged over three floors of entertaining and living space the apartment comprises third floor two double bedrooms with a dressing room
7936,16033.0,1.0,2.0,2.0,London,SW7,flat,short let a unique and truly magnificent three bedroom flat situated in the everpopular onslow square the flat is an unexpected gem with fabulous proportions and wonderful entertaining
7937,15999.0,3.0,5.0,5.0,Hertfordshire,EN5,detached house,available mid april  an imposing detached family residence of approximately  sqft set within beautifully maintained grounds in excess of  acres with facilities including 
7938,16000.0,5.0,6.0,7.0,Barnet,EN5,detached house,zero deposit available long let set within seven acres of gated land this luxurious five bedroom detached house benefits from a swimming pool a private tennis court a barbeque area ideal
7939,15925.0,1.0,2.0,2.0,London,SW1W,flat,perfect for socialising this generously proportioned two bedroom apartment located on the first floor of this beautiful red brick building consist of a large master bedroom with a sunny
7940,15817.0,3.0,6.0,3.0,London,NW8,detached house,an exceptional fully detached lateral period house being situated in this tranquil culdesac at the end of clifton hill the property which extends to almost  sq ft offers a wealth of
7941,15817.0,1.0,3.0,4.0,London,EC3R,flat,short let serviced penthouse is in an iconic this breathtaking location with worldrenowned attractions on your doorstep the main living area boasts floortoceiling windows and a view that
7942,15817.0,2.0,3.0,3.0,London,SW7,end terrace house,an impressively refurbished three double bedroom georgian house on one of knightsbridges most premier garden squares location trevor square is a private garden square located to the south
7943,15750.0,1.0,3.0,2.0,London,W1U,town house, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7944,15650.0,1.0,2.0,3.0,London,W6,duplex, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7945,15600.0,1.0,3.0,3.0,London,SW1A,flat,the building has recently undergone a major refurbishment programme has  hour porterage lift to all floors and a car park directly underneath the building the apartment block backs onto
7946,15600.0,1.0,4.0,2.0,London,SW1X,flat,if you are looking for a breathtaking property in a fantastic central london location then this apartment based in londons stylish knightsbridge will likely be high on your list located in
7947,15600.0,1.0,3.0,3.0,London,W1K,triplex,emd estates international is proud to present this magnificent manhattan loft style north east facing three bedroom apartment is situated within a prime and exclusive address in mayfair
7948,15600.0,2.0,5.0,4.0,London,SW3,terraced house,a glorious interior designed  bedroom house on a central and quiet knightsbridge road spread over five floors and benefitting from an abundance of storage and two outdoor spaces location
7949,15600.0,1.0,3.0,3.0,London,W1K,flat,this magnificent manhattan loft style three bedroom apartment is situated within a prime and exclusive address in mayfair this fabulous apartment is set over  sq ft and arranged over
7950,15600.0,3.0,4.0,4.0,London,W1K,flat,stunning duplex apartment with grand proportions extending to approx  square feet set over the top two floors of period redbrick building superbly located just moments from grosvenor
7951,15600.0,1.0,3.0,3.0,London,W8,flat,a wonderful three bedroom lateral th floor apartment available for short let with lift in this highly soughtafter prestigious development in kensington offering  security concierge
7952,15600.0,1.0,3.0,3.0,London,W1,triplex,remote video viewings available  this magnificent manhattan loft style three bedroom apartment with terrace is situated within a prime and exclusive address in mayfair this fabulous
7953,16250.0,3.0,4.0,4.0,London,NW3,flat,south hampstead residential are pleased to present to the rental market this spectacular  double bedroom  bathroom duplex apartment set on the nd  th floor of this brand new
7954,16250.0,3.0,6.0,3.0,London,W8,terraced house,this elegant house comprises of a very well proportioned kitchen with separate dining room on the raised ground floor with views over both the garden to the rear and the square to the front the first floor comprises of a beautiful double reception
7955,16250.0,1.0,4.0,4.0,London,NW5,flat,a stunning four bedroom new build penthouse in kentish town with direct views over londons sky line this unique apartment has been finished to the highest standards comprising of four
7956,16250.0,1.0,4.0,4.0,London,NW5,flat,this spectacular duplex penthouse apartment to rent offers sq foot with  degree views over london boasting four double ensuite bedrooms a beautiful main reception kitchen
7957,16250.0,2.0,3.0,4.0,London,SW1X,terraced house,a beautiful mews house in this prestigious knightsbridge location which has been remodelled and entirely redesigned behind the original façade the home has ample entertaining space
7958,16250.0,2.0,3.0,4.0,London,SW7,flat,available now  video tour available unbelievable apartment situated in a prestigious building in knightsbridge access via a private road in knightsbridge secured with a manned barrier
7959,16250.0,3.0,5.0,4.0,London,SW1W,detached house,a smart and elegant white stucco fronted townhouse available for rent in the heart of belgravia sw this  bedroom house works perfectly as a family home great for entertaining with a
7960,16250.0,1.0,1.0,1.0,London,SW7,flat,set in this contemporary building in the heart of knightsbridge with underground parking and communal garden this is a stylish and spacious one bedroom flat boasting wood floors and neutral
7961,16250.0,3.0,3.0,4.0,London,SW1X,property,the property has ample entertaining space comprising a wellproportioned first floor reception room a state of the art kitchen and dining room as well as a media room the property comes
7962,16250.0,3.0,3.0,4.0,London,SW1X,mews house,a beautifully presented property in the heart of knightsbridge this mews house has been refurbished and furnished to the highest possible standard including fendi furnishings air
7963,16250.0,1.0,3.0,4.0,London,SW7,flat,available now  video tour available unbelievable apartment situated in a prestigious building in knightsbridge access via a private road in knightsbridge secured with a manned barrier
7964,16250.0,1.0,4.0,3.0,London,W8,end terrace house,a wonderful opportunity to let this family home with west facing garden and separate garage superbly located on the phillimore estate the accommodation has been fully refurbished and is
7965,16250.0,1.0,1.0,1.0,London,W1D,flat,a light one bed apartment with floor to ceiling windows oak floors in the living spaces and a sleek boffi kitchen the ensuite bathroom is beautifully designed in marble and oak location one
7966,16250.0,3.0,3.0,4.0,London,SW1X,mews house,a brilliant mews house in this prestigious knightsbridge location which has been recently remodelled and entirely redesigned behind the original façade location pavilion road runs parallel
7967,16115.0,1.0,2.0,1.0,London,W2,flat, ready for livingfully furnished beds and bedding linen cutlery towels wifiall inclusive from bills to a weekly cleanstaytotheday  no fixed contractsendtoend servicededicated
7968,16250.0,1.0,4.0,4.0,London,NW5,flat,a breathtaking and unique interiordesigned duplex penthouse apartment sqft newly finished to an exquisite standard throughout with extensive wraparound private roof terraces with
7969,16250.0,1.0,3.0,3.0,London,W1K,flat,short let  this bright and stylish apartment comprises a spacious reception room with an open plan fully fitted modern kitchen and dining area with beautiful wooden parquet flooring and a feature fireplace there is a large principle bedroom with
7970,16250.0,3.0,5.0,3.0,London,E1W,houseboat,short let a truly spectacular and quite unique s steel barge which has been converted into a magnificent contemporary houseboat the near  ft foredeck provides enormous scope for al
7971,16250.0,2.0,6.0,3.0,London,NW8,semi-detached house,a superb lateral semi detached house located moments from st johns wood high street and the american school the property offers excellent living space and substantial proportions
7972,16250.0,2.0,4.0,4.0,London,SW7,property,an immaculately presented four bedroom mews house set over four floors featuring a cinema room and access to a large garage the house has been refurbished to the highest standard and
7973,16250.0,3.0,3.0,4.0,London,SW1X,detached house,an exceptionally presented property in this much sought after knightsbridge street the house has been refurbished and furnished to the highest possible standard including fendi furnishings
7974,16250.0,1.0,2.0,2.0,London,SW7,flat,this elegant and spacious two bedroom apartment is situated within rutland court a magnificent red brick period mansion block on a private road the  sq ft apartment offers wonderful
7975,16250.0,1.0,4.0,4.0,London,NW3,duplex,outstanding duplex luxury apartment set in this brand newly refurbished development having been newly completed each of the properties features a host of luxury features yet retains much of
7976,16250.0,3.0,5.0,4.0,London,NW3,flat,property description luxury duplex apartment comprising of five double bedrooms and four bathrooms situated in the heart of hampstead within a beautiful historic building the property
7977,16250.0,2.0,3.0,3.0,London,SW1H,flat,remarkable  bedroom apartment with additional familymedia room of over  sq ft prestigious new development including  lifestyle concierge gym steam room cinema and lounge
7978,16250.0,2.0,4.0,4.0,London,SW7,terraced house,this stunning mews house has been meticulously refurbished to the highest standard the property is set behind an attractive period facade which is complemented by a contemporary interior
7979,16250.0,1.0,2.0,2.0,London,W1B,flat,on the raised ground floor of a longawaited new development this elegant twobedroom apartment  sq ft   sq m has spectacular ceiling heights a large reception room with openplan kitchen and views onto communal gardens at both front and
7980,16250.0,2.0,4.0,4.0,London,SW3,property,a charming doublefronted cottage in one of central londons most desirable and soughtafter culdesacs that has been completely refurbished and architecturally designed by kitesgrove to create a beautiful and stylishly decorated  bedroom home on
7981,16250.0,3.0,4.0,3.0,London,W8,terraced house,the house boasts under floor heating throughout a centralised vacuum system a dumb waiter to all  floors and air cooling in the bedrooms the property comprises large lower ground family
